Title,Status,ListingDate,EndingDate,BuyItNow,SalePrice,Fees,Net,FriendlyPackageId,FrontImageUrl
2023-24 Panini Donruss Amen Thompson Rated Rookie Choice RC Auto #253 Rockets,Paid,04/12/2026 01:00:56 +00:00,04/17/2026 01:00:56 +00:00,False,$69.02,$9.96,$59.06,237185,https://i.ebayimg.com/00/s/MTQzNVgxMDkx/z/acYAAeSw4TBpxUgK/$_1.JPG?set_id=8800005007
2024 Panini Donruss Optic Drake Maye Blue Hyper Rated Rookie #229 Patriots PSA 9,Paid,03/27/2026 01:26:50 +00:00,04/01/2026 01:26:50 +00:00,False,$61.00,$8.92,$52.08,237185,https://i.ebayimg.com/00/s/MTYwMFg5NzA=/z/ZegAAeSwqlJpxUit/$_1.JPG?set_id=8800005007
2025 Panini Prizm Draft Picks Eric Dickerson Silver #193 Mustangs CGC 10,Paid,03/27/2026 01:23:41 +00:00,04/01/2026 01:23:41 +00:00,False,$11.50,$3.06,$8.44,237185,https://i.ebayimg.com/00/s/MTYwMFg5Njk=/z/RE8AAeSwoONpxUhg/$_1.JPG?set_id=8800005007
2018 Topps Diamond Icons Ivan Rodriguez Jersey Auto Red #/5,Paid,03/27/2026 01:20:31 +00:00,04/01/2026 01:20:31 +00:00,False,$94.00,$13.21,$80.79,237185,https://i.ebayimg.com/00/s/MTExMVgxNDU3/z/O80AAeSwnhhpxUgo/$_1.JPG?set_id=8800005007
2025-26 Topps Midnight Joan Beringer Sun RC Moonrise Auto #/25 Rookie,Paid,03/27/2026 01:17:22 +00:00,04/01/2026 01:17:22 +00:00,False,$39.00,$6.06,$32.94,237185,https://i.ebayimg.com/00/s/MTQ0OVgxMTAy/z/Q88AAeSwjYFpxUiX/$_1.JPG?set_id=8800005007
2025-26 Topps Chrome Cooper Flagg Activators RC Refractor #AC-11 Mavericks,Paid,03/27/2026 01:14:12 +00:00,04/01/2026 01:14:12 +00:00,False,$23.50,$5.22,$18.28,237185,https://i.ebayimg.com/00/s/MTQyOVgxMDky/z/j6gAAeSw7SVpxUjV/$_1.JPG?set_id=8800005007
2025-26 Topps Finest Cooper Flagg Common RC Rookie #1 Mavericks,Paid,03/27/2026 01:11:03 +00:00,04/01/2026 01:11:03 +00:00,False,$22.50,$5.04,$17.46,237185,https://i.ebayimg.com/00/s/MTQyOVgxMDkx/z/JAIAAeSwaMJpxUga/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Alex Bregman Gold Interstellar Refractor #/50 Red Sox,Paid,03/27/2026 01:07:53 +00:00,04/01/2026 01:07:53 +00:00,False,$13.50,$3.42,$10.08,237185,https://i.ebayimg.com/00/s/MTQzMVgxMDkw/z/ZwcAAeSwIAhpxUek/$_1.JPG?set_id=8800005007
2024 Topps Inception Matt Olson Short Prints Alpha #124 Braves,Paid,03/27/2026 01:04:44 +00:00,04/01/2026 01:04:44 +00:00,False,$12.22,$3.19,$9.03,237185,https://i.ebayimg.com/00/s/MTQzOFgxMDkz/z/cN4AAeSw2QVpxUgb/$_1.JPG?set_id=8800005007
2025 Bowman Draft Kyson Witherspoon Chrome Auto 1st Prospect #CPA-KW Red Sox,Paid,03/27/2026 01:01:34 +00:00,04/01/2026 01:01:34 +00:00,False,$36.17,$5.69,$30.48,237185,https://i.ebayimg.com/00/s/MTQzNlgxMDg4/z/wqEAAeSwjr1pxUia/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Kristian Campbell Launched Into Orbit RC Orange #/25,Paid,03/27/2026 00:58:25 +00:00,04/01/2026 00:58:25 +00:00,False,$28.00,$4.63,$23.37,237185,https://i.ebayimg.com/00/s/MTQ0MVgxMDg5/z/caAAAeSw-YFpxUgW/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Alex Bregman Launched Into Orbit Orange Refractor #/25,Paid,03/27/2026 00:55:15 +00:00,04/01/2026 00:55:15 +00:00,False,$28.00,$4.63,$23.37,237185,https://i.ebayimg.com/00/s/MTQzN1gxMDg5/z/a4gAAeSwwaxpxUhc/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Kristian Campbell RC Purple Nebula Refractor #/150,Paid,03/27/2026 00:52:06 +00:00,04/01/2026 00:52:06 +00:00,False,$8.50,$2.69,$5.81,237185,https://i.ebayimg.com/00/s/MTQzNlgxMDky/z/OUMAAeSwE9dpxUfe/$_1.JPG?set_id=8800005007
2025-26 Topps Chrome Cooper Flagg RC Rookie #251 Mavericks,Paid,03/27/2026 00:48:56 +00:00,04/01/2026 00:48:56 +00:00,False,$27.75,$4.60,$23.15,237185,https://i.ebayimg.com/00/s/MTQzNVgxMDkx/z/eycAAeSwgERpxUiN/$_1.JPG?set_id=8800005007
2024-25 Panini Mosaic Ausar Thompson White Mosaic #/25 Pistons,Paid,03/27/2026 00:45:47 +00:00,04/01/2026 00:45:47 +00:00,False,$13.50,$3.42,$10.08,237185,https://i.ebayimg.com/00/s/MTQzMFgxMDcz/z/PvQAAeSwh-xpxUgL/$_1.JPG?set_id=8800005007
2023-24 Panini Prizm Draft Picks Victor Wembanyama RC Silver Rookie #2 USA,Paid,03/27/2026 00:39:28 +00:00,04/01/2026 00:39:28 +00:00,False,$37.99,$5.93,$32.06,237185,https://i.ebayimg.com/00/s/MTQzNVgxMDky/z/JAwAAeSwZbVpxUfP/$_1.JPG?set_id=8800005007
2025-26 Topps Chrome Victor Wembanyama Negative Refractor #221 Spurs,Paid,03/27/2026 00:36:18 +00:00,04/01/2026 00:36:18 +00:00,False,$89.00,$12.56,$76.44,237185,https://i.ebayimg.com/00/s/MTQzNFgxMDky/z/enwAAeSwEv1pxUeO/$_1.JPG?set_id=8800005007
2023 Panini Black Christian Gonzalez RC Sapphire Rookie #/35 Patriots,Paid,03/27/2026 00:33:09 +00:00,04/01/2026 00:33:09 +00:00,False,$13.50,$3.42,$10.08,237185,https://i.ebayimg.com/00/s/MTQzNlgxMDk2/z/yKQAAeSwlK5pxUeM/$_1.JPG?set_id=8800005007
2025-26 Topps Midnight Tyrese Haliburton Insomnia #/12 Pacers,Paid,03/27/2026 00:30:00 +00:00,04/01/2026 00:30:00 +00:00,False,$42.00,$6.45,$35.55,237185,https://i.ebayimg.com/00/s/MTQzNFgxMDk1/z/UdgAAeSwDFxpxUfP/$_1.JPG?set_id=8800005007
2025 Topps Pristine Yoshinobu Yamamoto Aqua Refractor #/199 Dodgers,Paid,03/25/2026 01:27:00 +00:00,03/30/2026 01:27:00 +00:00,False,$23.50,$5.22,$18.28,236739,https://i.ebayimg.com/00/s/MTU5MlgxMDcy/z/3jMAAeSwyL1pws8o/$_1.JPG?set_id=8800005007
2024 Panini Flawless Rhett Lowder Draft Patch Auto Gold #/10 Reds,Paid,03/25/2026 01:24:00 +00:00,03/30/2026 01:24:00 +00:00,False,$91.00,$12.82,$78.18,236739,https://i.ebayimg.com/00/s/MTQ2MVgxMTA5/z/KiUAAeSwqlJpws71/$_1.JPG?set_id=8800005007
2025 Topps Hyeseong Kim Real One Auto RC Green Foil #/99 Dodgers,Paid,03/25/2026 01:21:00 +00:00,03/30/2026 01:21:00 +00:00,False,$87.00,$12.30,$74.70,236739,https://i.ebayimg.com/00/s/MTQyOFgxMDg4/z/3q4AAeSw3DRpws-e/$_1.JPG?set_id=8800005007
2025 Topps Pro Debut Pablo Guerrero Chrome Auto Orange Refractor #/25,Paid,03/25/2026 01:18:00 +00:00,03/30/2026 01:18:00 +00:00,False,$7.16,$2.42,$4.74,236739,https://i.ebayimg.com/00/s/MTQzNlgxMDg1/z/BLIAAeSwkXVpws9d/$_1.JPG?set_id=8800005007
2025 Bowman Draft Sapphire Max Belyeu Chrome Auto Green Refractor 1st #/99,Paid,03/25/2026 01:15:00 +00:00,03/30/2026 01:15:00 +00:00,False,$59.00,$8.66,$50.34,236739,https://i.ebayimg.com/00/s/MTQzNFgxMDg0/z/3QYAAeSwXEhpws8g/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Mega Box Cris Rodriguez Auto Refractor 1st #BMA-CR,Paid,03/25/2026 01:12:00 +00:00,03/30/2026 01:12:00 +00:00,False,$40.00,$6.19,$33.81,236739,https://i.ebayimg.com/00/s/MTQzM1gxMDkw/z/H6AAAeSwe3dpws-S/$_1.JPG?set_id=8800005007
2025 Bowman Draft JB Middleton Chrome Auto Gold Shimmer Refractor 1st #/50,Paid,03/25/2026 01:09:00 +00:00,03/30/2026 01:09:00 +00:00,False,$36.09,$5.68,$30.41,236739,https://i.ebayimg.com/00/s/MTQzMlgxMDg2/z/1fgAAeSwkcppws9c/$_1.JPG?set_id=8800005007
2025 Bowman Draft Miguel Sime Jr. Chrome Auto Green Refractor 1st #/99 Nationals,Paid,03/25/2026 01:06:00 +00:00,03/30/2026 01:06:00 +00:00,False,$100.00,$13.99,$86.01,236739,https://i.ebayimg.com/00/s/MTQyN1gxMDg3/z/XUMAAeSwh3tpws-Q/$_1.JPG?set_id=8800005007
2025 Bowman Chrome Shotaro Morii Blue Refractor 1st Prospect #/150 Athletics,Paid,03/25/2026 01:03:00 +00:00,03/30/2026 01:03:00 +00:00,False,$68.00,$9.83,$58.17,236739,https://i.ebayimg.com/00/s/MTQyNlgxMDg1/z/3ZgAAeSwgetpws9Z/$_1.JPG?set_id=8800005007
2025 Topps Update Nick Kurtz RC Gold Border Rookie #/2025 Athletics,Paid,03/25/2026 01:00:00 +00:00,03/30/2026 01:00:00 +00:00,False,$69.69,$10.05,$59.64,236739,https://i.ebayimg.com/00/s/MTQzMFgxMDg5/z/A04AAeSwYwFpws8T/$_1.JPG?set_id=8800005007
2024 Topps Update Jim Abbott 1989 Auto #89BA2-JA Angels,Paid,03/25/2026 00:57:00 +00:00,03/30/2026 00:57:00 +00:00,False,$16.50,$3.96,$12.54,236739,https://i.ebayimg.com/00/s/MTQzMFgxMDkw/z/3IoAAeSwtRBpws8Y/$_1.JPG?set_id=8800005007
2025 Topps Jose Altuve Wood #/25 Astros,Paid,03/25/2026 00:54:00 +00:00,03/30/2026 00:54:00 +00:00,False,$178.50,$24.19,$154.31,236739,https://i.ebayimg.com/00/s/MTQyM1gxMDg3/z/MGEAAeSwsaxpws9R/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Jose Altuve Auto Gold Interstellar Refractor #/50,Paid,03/25/2026 00:51:00 +00:00,03/30/2026 00:51:00 +00:00,False,$102.50,$14.31,$88.19,236739,https://i.ebayimg.com/00/s/MTQzMlgxMDg0/z/3jwAAeSwTh5pws9R/$_1.JPG?set_id=8800005007
2025 Bowman Draft Tim Piasentin Chrome Auto HTA Choice Refractor 1st #/150,Paid,03/25/2026 00:48:00 +00:00,03/30/2026 00:48:00 +00:00,False,$27.00,$4.50,$22.50,236739,https://i.ebayimg.com/00/s/MTQzNFgxMDkw/z/Fl8AAeSwLDppws7S/$_1.JPG?set_id=8800005007
2025 Bowman Draft Dominick Reid Chrome Orange Geometric Refractor 1st #/25 Cubs,Paid,03/25/2026 00:45:00 +00:00,03/30/2026 00:45:00 +00:00,False,$10.02,$2.79,$7.23,236739,https://i.ebayimg.com/00/s/MTQzM1gxMDg1/z/FOEAAeSw5rNpws6Y/$_1.JPG?set_id=8800005007
2025 Bowman Draft Kade Anderson In Action Gold Refractor #/50 Mariners,Paid,03/25/2026 00:42:00 +00:00,03/30/2026 00:42:00 +00:00,False,$34.00,$5.41,$28.59,236739,https://i.ebayimg.com/00/s/MTQzM1gxMDc4/z/MN8AAeSwAlppws8L/$_1.JPG?set_id=8800005007
2025 Bowman Draft Kade Anderson Chrome Sky Blue Refractor 1st #BDC-3 Mariners,Paid,03/25/2026 00:39:00 +00:00,03/30/2026 00:39:00 +00:00,False,$13.02,$3.33,$9.69,236739,https://i.ebayimg.com/00/s/MTQzMFgxMDg0/z/JmoAAeSw2Rtpws7K/$_1.JPG?set_id=8800005007
2026 Topps Dominic Canzone Orange Sandglitter #/25 Mariners,Paid,03/25/2026 00:36:00 +00:00,03/30/2026 00:36:00 +00:00,False,$12.11,$3.17,$8.94,236739,https://i.ebayimg.com/00/s/MTQyOVgxMDkw/z/~7YAAeSwUl5pws98/$_1.JPG?set_id=8800005007
2025 Bowman Draft Griffin Hugus Chrome Auto Aqua Lava Refractor 1st #/199,Paid,03/25/2026 00:33:00 +00:00,03/30/2026 00:33:00 +00:00,False,$14.50,$3.60,$10.90,236739,https://i.ebayimg.com/00/s/MTQyNlgxMDg5/z/COsAAeSwENFpws81/$_1.JPG?set_id=8800005007
2025 Bowman Draft Eli Willits Chrome Aqua Reptilian Refractor 1st #/125,Paid,03/25/2026 00:30:00 +00:00,03/30/2026 00:30:00 +00:00,False,$41.00,$6.32,$34.68,236739,https://i.ebayimg.com/00/s/MTQzM1gxMDg1/z/L7gAAeSwuTxpws7J/$_1.JPG?set_id=8800005007
2025 Topps Jacob Wilson RC Orange Diamante Rookie #/25 Athletics PSA 9,Paid,03/17/2026 02:22:30 +00:00,03/22/2026 02:22:30 +00:00,False,$56.00,$8.27,$47.73,234279,https://i.ebayimg.com/00/s/MTYwMFg5NzM=/z/UjoAAeSw8TRpuDnV/$_1.JPG?set_id=8800005007
2020-21 Panini Clearly Donruss Trae Young Retro Rated Rookie 2018 19 #8 PSA 10,Paid,03/17/2026 02:15:00 +00:00,03/22/2026 02:15:00 +00:00,False,$22.50,$5.04,$17.46,234279,https://i.ebayimg.com/00/s/MTYwMFg5NzE=/z/J5YAAeSwMQhpuDqC/$_1.JPG?set_id=8800005007
2025 Topps Pro Debut Dante Nori Chrome Auto Black Refractor #/10,Paid,03/17/2026 02:07:30 +00:00,03/22/2026 02:07:30 +00:00,False,$187.50,$25.36,$162.14,234279,https://i.ebayimg.com/00/s/MTQyMFgxMDc2/z/VuAAAeSwMENpuDpM/$_1.JPG?set_id=8800005007
2025-26 Topps Chrome VJ Edgecombe RC Negative Refractor Rookie #253 76ers,Paid,03/17/2026 02:00:00 +00:00,03/22/2026 02:00:00 +00:00,False,$100.00,$13.99,$86.01,234279,https://i.ebayimg.com/00/s/MTQyMFgxMDc0/z/ZQEAAeSwojBpuDqC/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Roki Sasaki Planetary Pursuit RC Sun #PPS-6 Dodgers,Paid,03/17/2026 01:52:30 +00:00,03/22/2026 01:52:30 +00:00,False,$32.00,$5.15,$26.85,234279,https://i.ebayimg.com/00/s/MTQwMVgxMDg2/z/5ggAAeSw0v1puDq-/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Marcelo Mayer Planetary Pursuit RC Sun #PPS-10 Red Sox,Paid,03/17/2026 01:45:00 +00:00,03/22/2026 01:45:00 +00:00,False,$20.51,$4.68,$15.83,234279,https://i.ebayimg.com/00/s/MTQxN1gxMDc0/z/BFIAAeSw635puDp9/$_1.JPG?set_id=8800005007
2025 Topps Cosmic Chrome Pete Crow-Armstrong Planetary Pursuit Mercury #PPM-9,Paid,03/17/2026 01:37:30 +00:00,03/22/2026 01:37:30 +00:00,False,$107.50,$14.96,$92.54,234279,https://i.ebayimg.com/00/s/MTQxNFgxMDc0/z/8rAAAeSwEG1puDo~/$_1.JPG?set_id=8800005007
2023-24 Panini Donruss Optic Scotty Pippen Jr. Signature Series Gold Auto #/10,Paid,03/17/2026 01:30:00 +00:00,03/22/2026 01:30:00 +00:00,False,$21.50,$4.86,$16.64,234279,https://i.ebayimg.com/00/s/MTQxOVgxMDcz/z/FQoAAeSwrtFpuDnD/$_1.JPG?set_id=8800005007
2024-25 Select Stephon Castle Premier RC Blue Cracked Ice Prizm #175 PSA 10,Paid,01/23/2026 02:07:51 +00:00,01/28/2026 02:07:51 +00:00,False,$75.00,$10.74,$64.26,221184,https://i.ebayimg.com/00/s/MTYwMFg5ODA=/z/vJ8AAeSwvvdpcoQ~/$_1.JPG?set_id=8800005007
2024 Topps Allen & Ginter Juan Soto In Action Variations #IA-26 Yankees PSA 9,Paid,01/23/2026 02:07:48 +00:00,01/28/2026 02:07:48 +00:00,False,$10.50,$2.88,$7.62,221184,https://i.ebayimg.com/00/s/OTc4WDE2MDA=/z/u2AAAeSweLhpcoRA/$_1.JPG?set_id=8800005007
2024-25 Select Stephon Castle Concourse RC Disco Prizm #72 Spurs PSA 9,Paid,01/23/2026 02:07:45 +00:00,01/28/2026 02:07:45 +00:00,False,$26.36,$4.42,$21.94,221184,https://i.ebayimg.com/00/s/MTYwMFg5Nzc=/z/mTcAAeSw7WZpcoRF/$_1.JPG?set_id=8800005007
2025 Topps Tier One Spencer Strider Prime Performers Auto #/199 Braves,Paid,01/23/2026 02:07:42 +00:00,01/28/2026 02:07:42 +00:00,False,$23.50,$5.22,$18.28,221184,https://i.ebayimg.com/00/s/MTM2MFgxMDM5/z/QiUAAeSwGuZpcoTu/$_1.JPG?set_id=8800005007
2025 Absolute Travis Hunter Rookie Premiere Jumbo Patch RC Auto #/99 Jaguars,Paid,01/23/2026 02:07:39 +00:00,01/28/2026 02:07:39 +00:00,False,$89.00,$12.56,$76.44,221184,https://i.ebayimg.com/00/s/MTA1MlgxMzY4/z/u4oAAeSw-ghpcoS-/$_1.JPG?set_id=8800005007
2023 Topps Composite Ricky Williams Chrome Auto Orange Refractor #/25 Dolphins,Paid,01/23/2026 02:07:35 +00:00,01/28/2026 02:07:35 +00:00,False,$41.00,$6.32,$34.68,221184,https://i.ebayimg.com/00/s/MTM1MlgxMDMw/z/oeMAAeSwDSxpcoT2/$_1.JPG?set_id=8800005007
2025 Topps Holiday Tarik Skubal Red Metallic #H74 Tigers,Paid,01/23/2026 02:07:33 +00:00,01/28/2026 02:07:33 +00:00,False,$16.81,$4.02,$12.79,221184,https://i.ebayimg.com/00/s/MTM1NlgxMDMx/z/RuYAAeSwlzNpcoR~/$_1.JPG?set_id=8800005007
2024 Bowman Chrome Moises Ballesteros Prospect Auto Mega Box Refractor #BMA-MB,Paid,01/23/2026 02:07:28 +00:00,01/28/2026 02:07:28 +00:00,False,$20.50,$4.68,$15.82,221184,https://i.ebayimg.com/00/s/MTM1M1gxMDMx/z/LNwAAeSwHTZpcoRB/$_1.JPG?set_id=8800005007
2025-26 Topps Ben Sheppard 1980-81 Auto Orange Rainbow #/25 Pacers,Paid,01/23/2026 02:07:25 +00:00,01/28/2026 02:07:25 +00:00,False,$8.73,$2.74,$5.99,221184,https://i.ebayimg.com/00/s/MTM1NFgxMDMy/z/s3QAAeSwKlBpcoRE/$_1.JPG?set_id=8800005007
2024 Zenith Ricky Pearsall Contenders Optic Rookie Ticket Preview Blue Auto #/24,Paid,01/23/2026 02:07:22 +00:00,01/28/2026 02:07:22 +00:00,False,$51.00,$7.62,$43.38,221184,https://i.ebayimg.com/00/s/MTM0OFgxMDM0/z/QgQAAeSwH-1pcoR-/$_1.JPG?set_id=8800005007
2024 Contenders Brian Thomas Jr. Rookie Ticket RPS Auto RC Playoff #/149 Jaguars,Paid,01/23/2026 02:07:19 +00:00,01/28/2026 02:07:19 +00:00,False,$37.00,$5.80,$31.20,221184,https://i.ebayimg.com/00/s/MTM1NlgxMDQx/z/ulIAAeSwIVNpcoR6/$_1.JPG?set_id=8800005007
2025 Panini Score Cam Skattebo Rookies RC Signatures Rookie Auto #1 Giants,Paid,01/23/2026 02:07:17 +00:00,01/28/2026 02:07:17 +00:00,False,$45.00,$6.84,$38.16,221184,https://i.ebayimg.com/00/s/MTMzN1gxMDMy/z/RDwAAeSwQAVpcoT2/$_1.JPG?set_id=8800005007
