Info,Version=1.0.0,Template=fx_category_template_EBAY_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,*ConditionID,*C:Graded,*C:Sport,*C:Player/Athlete,*C:Parallel/Variety,*C:Manufacturer,C:Season,*C:Features,*C:Set,CD:Grade - (ID: 27502),*C:League,CD:Professional Grader - (ID: 27501),*C:Team,*C:Autographed,CD:Card Condition - (ID: 40001),*C:Card Name,*C:Card Number,CDA:Certification Number - (ID: 27503),*C:Type,C:Signed By,C:Autograph Authentication,C:Year Manufactured,C:Card Size,C:Country/Region of Manufacturer,C:Material,C:Autograph Format,C:Vintage,C:Original/Licensed Reprint,C:Event/Tournament,C:Language,C:Autograph Authentication Number,C:Bundle Description,C:California Prop 65 Warning,C:Card Thickness,C:Custom Bundle,C:Insert Set,C:Print Run,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,*Location,PostalCode,ShippingType,ShippingService-1:Option,ShippingService-1:FreeShipping,ShippingService-1:Cost,ShippingService-1:AdditionalCost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,TakeBackPolicyID,ProductCompliancePolicyID,ScheduleTime,BestOfferEnabled,MinimumBestOfferPrice,BestOfferAutoAcceptPrice,*C:Rookie,"*C:Memorabilia ",ActiveListings,SoldListings,Confidence,PricingPulledFrom
Add,BB-1082,261328,0,2025 Bowman #ROY-12 Trey Sweeney Rookie of the Year Favorites Tigers RC,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Bowman #ROY-12 Trey Sweeney Rookie of the Year Favorites Tigers RC</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,Yes,No,,,"",Active,Completed,86%,2025 Bowman Rookie of the Year Favorites Trey Sweeney #ROY-12 Insert RC Tigers
Add,CDP-44A3302,261328,0,2023 Bowman 1st Edition #BCP-25 Druw Jones Diamondbacks,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2023 Bowman 1st Edition #BCP-25 Druw Jones Diamondbacks</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,67%,Druw Jones 1st Edition Prospect Rookie 2023 Bowman  #BCP-25 Diamondbacks RC
Add,BB-1074,261328,0,2025 Topps Series 1 SHOHEI OHTANI #1 Base Dodgers MVP,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2025 Topps Series 1 SHOHEI OHTANI #1 Base Dodgers MVP</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,84%,2025 Topps Series 1 Shohei Ohtani #1 Los Angeles Dodgers Multiple MVP's
Add,BB-1072,261328,0,2024 Bowman Draft #BDC-157 Tytus Cissell Chrome Blue Refractor Diamondback,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2024 Bowman Draft #BDC-157 Tytus Cissell Chrome Blue Refractor Diamondback</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,4.29,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,76%,Tytus Cissell 2024 Bowman Draft Chrome Sky Blue Refractor #BDC-157 Diamondbacks
Add,CDP-8E2E469,261328,0,2024 Topps Update #US185 Jhonny Pereda / Emmanuel Ramirez RCOM Gold Rainbow Foil,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2024 Topps Update #US185 Jhonny Pereda / Emmanuel Ramirez RCOM Gold Rainbow Foil</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,,No Close Result Found
Add,BB-1115,261328,0,2022 Topps Chrome - CORBIN BURNES #167 Aqua Refractor /199,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2022 Topps Chrome - CORBIN BURNES #167 Aqua Refractor /199</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.79,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,84%,2022 Topps Chrome Baseball - Corbin Burnes - Aqua Refractor (#056/199) - #167
Add,BB-1116,261328,0,2024 Topps Chrome RAY Wave RC Rookie #142 Heston Kjerstad Orioles,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2024 Topps Chrome RAY Wave RC Rookie #142 Heston Kjerstad Orioles</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.79,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,Yes,No,,,"",Active,Completed,100%,2024 Topps Chrome Ray Wave RC Rookie #142 Heston Kjerstad Orioles
Add,FB-1226,261328,0,2024 Bowman University Chrome JOSH HOOVER #108 TCU Horned Frogs,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2024 Bowman University Chrome JOSH HOOVER #108 TCU Horned Frogs</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,80%,Josh Hoover Rookie 2024 Bowman University Chrome #108 TCU Horned Frogs
Add,FB-1222,261328,0,2024 Bowman University Chrome TEZ JOHNSON #171 Oregon Ducks,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2024 Bowman University Chrome TEZ JOHNSON #171 Oregon Ducks</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,No,No,,,"",Active,Completed,60%,"2024 Bowman University Football,cards 1-200,10 card minimum, 10/$6.00, free ship"
Add,SR-1068,261328,0,2024-25 Topps Finest Uefa Club Competitions - JOAO SIMOES #83 Ref (RC) Rookie,,,4000,No,BASEBALL,,,,,,,,MLB,,,No,Excellent,,,,Sports Trading Card,,,,,,,,,,,,,,,,,,,,,"<div style=""background:#FDFEFE;border:1px solid #CBD4C2;color:#353535;padding:40px;line-height:1.6;font-family:Arial,sans-serif;font-size:16px;""><h1 style=""text-align:center;"">2024-25 Topps Finest Uefa Club Competitions - JOAO SIMOES #83 Ref (RC) Rookie</h1><table style=""width:100%;margin-top:30px;border-spacing:0;""><tr><th align=""left"">Payment</th><td>Payment is due within 4 days. Unpaid items may be canceled and relisted.</td></tr><tr><th align=""left"">Shipping</th><td>Items ship via eBay Standard Envelope. Combined shipping may apply. Usually ships within 1 business day.</td></tr><tr><th align=""left"">Disclaimer</th><td>All cards are sold as-is. Review item condition and images. No refunds or returns. Contact us before leaving negative feedback.</td></tr></table><div style=""text-align:center;margin:2.5rem 0;""><a href=""https://www.tradingcardpricer.com"" style=""text-decoration:none;color:inherit;""><div style=""display:inline-flex;align-items:center;gap:1rem;""><img src=""https://s3.us-east-2.amazonaws.com/tcr.image.bucket/Logos/Priced+by+TCP.png"" alt=""EZ Price by TradingCardPricer"" style=""width:48%;max-width:300px;""><span style=""font-size:2rem;font-weight:bold;"">TradingCardPricer</span></div></a></div><div style=""margin-top:2rem;font-size:16px;""><p style=""font-weight:bold;font-size:1.1em;margin-bottom:0.5rem;"">The EZ Price Advantage—By Sellers, For Sellers</p><p style=""margin-bottom:1rem;"">🚀 <strong>EZ Price - Price Smarter, Sell Faster, Earn More!</strong></p><ul style=""margin-left:1.5rem;padding-left:0;margin-bottom:1.5rem;""><li><strong>Automate Pricing:</strong> Save hours with cutting-edge EZ Price automation.</li><li><strong>Maximize Sales:</strong> Engage buyers with competitive, customizable pricing.</li><li><strong>Boost Productivity:</strong> Spend less time pricing, more time listing and shipping!</li></ul><p style=""margin-top:1rem;"">🔎 <strong>Search EZ Price by TradingCardPricer to unlock smarter selling today!</strong></p></div><p style=""margin-top:20px;""><a href=""https://tradingcardpricer.com""><strong>Search TradingCardPricer and EZ Price to learn how our industry first EZ Price service helps sellers!</strong></a></p></div>
",FixedPrice,GTC,2.49,,1,,ImmediatePayRequired,,United States,,Flat,USPSFirstClass,1,0,,,1,,,ReturnsNotAccepted,,,,,,,,,,,,,Yes,No,,,"",Active,Completed,,No Close Result Found
