Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"227233466728",2025-26 Topps Chrome CHRIS DUARTE #83 Negative Ref Chicago Bulls Basketball,,RA-000060-s8hjl,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","Feb-26-26 08:00:05 PST","Aug-26-26 08:00:05 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466735",2025-26 Topps Chrome SION JAMES #283 Charlotte Hornets Basketball,,RA-000062-s8hjn,"3","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Feb-26-26 08:00:05 PST","Aug-26-26 08:00:05 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466738",2025-26 Topps Chrome RYAN KALKBRENNER #284 Charlotte Hornets Basketball,,RA-000063-s8hjo,"3","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Feb-26-26 08:00:06 PST","Aug-26-26 08:00:06 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466739",2025-26 Topps Chrome JOSH Green #47 X-Fractor Charlotte Hornets Basketball,,RA-000065-s8hjq,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Feb-26-26 08:00:06 PST","Aug-26-26 08:00:06 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466740",2025-26 Topps Chrome LAMELO BALL #AC-7 Activators Charlotte Hornets Basketball,,RA-000064-s8hjp,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Feb-26-26 08:00:06 PST","Aug-26-26 08:00:06 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466741",2025-26 Topps Chrome BRANDON MILLER #89 Refractor Charlotte Hornets Basketball,,RA-000067-s8hjt,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Feb-26-26 08:00:06 PST","Aug-26-26 08:00:06 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466753",2025-26 Topps Chrome NICK SMITH JR. #26 RayWave Ref Charlotte Hornets Basketball,,RA-000068-s8hju,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Feb-26-26 08:00:07 PST","Aug-26-26 08:00:07 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466779",2025-26 Topps Chrome MILES BRIDGES #30 X-Fractor Charlotte Hornets Basketball,,RA-000069-s8hjv,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Feb-26-26 08:00:09 PST","Aug-26-26 08:00:09 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466782",2025-26 Topps Chrome LIAM MCNEELEY #279 X-Fractor Charlotte Hornets Basketball,,RA-000071-s8hjy,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Feb-26-26 08:00:09 PST","Aug-26-26 08:00:09 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466784",2025-26 Topps Chrome TIDJANE SALAÜN #8 Refractor Charlotte Hornets Basketball,,RA-000070-s8hjx,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Feb-26-26 08:00:09 PST","Aug-26-26 08:00:09 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466790",2025-26 Topps Chrome DWYANE WADE #241 Refractor Miami Heat Basketball,,RA-000073-s8hk1,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Feb-26-26 08:00:10 PST","Aug-26-26 08:00:10 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466795",2025-26 Topps Chrome MARK WILLIAMS #34 RayWave Ref Charlotte Hornets Basketball,,RA-000076-s8hk4,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Feb-26-26 08:00:10 PST","Aug-26-26 08:00:10 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466797",2025-26 Topps Chrome ANTHONY Black #103 Negative Ref Orlando Magic Basketball,,RA-000077-s8hk6,"1","FIXED_PRICE","USD",10.09,,,10.09,"0","0","0","Feb-26-26 08:00:10 PST","Aug-26-26 08:00:10 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466802",2025-26 Topps Chrome ALLEN IVERSON #CG-29 Clutch Gene Philadelphia 76ers,,RA-000074-s8hk2,"1","FIXED_PRICE","USD",1.75,,,1.75,"0","","","Feb-26-26 08:00:11 PST","Aug-26-26 08:00:11 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466804",2025-26 Topps Chrome QUENTIN GRIMES #197 Negative Refractor Philadelphia 76ers,,RA-000079-s8hk8,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","1","0","Feb-26-26 08:00:11 PST","Aug-26-26 08:00:11 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466812",2025-26 Topps Chrome KELLY OUBRE JR. #114 Negative Refractor Philadelphia 76ers,,RA-000084-s8hke,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","2","0","Feb-26-26 08:00:11 PST","Aug-26-26 08:00:11 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466845",2025-26 Topps Chrome YANG HANSEN #266 Trailblazers Basketball,,RA-000089-s8hkl,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Feb-26-26 08:00:14 PST","Aug-26-26 08:00:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466847",2025-26 Topps Chrome WALTER CLAYTON JR. #268 Refractor Utah Jazz Basketball,,RA-000091-s8hko,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","0","0","Feb-26-26 08:00:14 PST","Aug-26-26 08:00:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466867",2025-26 Topps Chrome SION JAMES #283 Refractor Charlotte Hornets Basketball,,RA-000094-s8hks,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Feb-26-26 08:00:15 PST","Aug-26-26 08:00:15 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227233466880",2025-26 Topps Chrome SION JAMES #283 X-Fractor Charlotte Hornets Basketball,,RA-000095-s8hkt,"2","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Feb-26-26 08:00:16 PST","Aug-26-26 08:00:16 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227236787710",2025 Bowman Chrome WALKER BUEHLER #53 Geometric Boston Red Sox #/499,,BD-000002-sgako,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Feb-28-26 19:39:08 PST","Aug-28-26 19:39:08 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227236787763",2024 Bowman Draft ADRIEL RADNEY #BD-136 Blue Border Arizona Diamondbacks #/150,,BD-000016-sgala,"1","FIXED_PRICE","USD",9.19,,,9.19,"0","","","Feb-28-26 19:39:15 PST","Aug-28-26 19:39:15 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227236787766",2025 Bowman Draft CALEB BONEMER #BDC-184 Chrome Sky Blue Refractor White Sox,,BD-000018-sgale,"1","FIXED_PRICE","USD",5.79,,,5.79,"0","","","Feb-28-26 19:39:15 PST","Aug-28-26 19:39:15 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227236787768",2025 Bowman Draft CAMERON MILLAR #BD-176 Sky Blue Border Royals #/499,,BD-000017-sgalc,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Feb-28-26 19:39:15 PST","Aug-28-26 19:39:15 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227236787794",2024 Bowman Draft HARRY FORD #BDC-25 Chrome Sparkles Refractor Mariners #/200,,BD-000024-sgaln,"1","FIXED_PRICE","USD",5.49,,,5.49,"0","","","Feb-28-26 19:39:19 PST","Aug-28-26 19:39:19 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227236787810",2025 Bowman Draft YOLFRAN CASTILLO #BD-107 Sky Blue Border Texas Rangers #/499,,BD-000026-sgalq,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Feb-28-26 19:39:20 PST","Aug-28-26 19:39:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227236787851",2025 Bowman Draft RILEY KELLY #CPA-RK Chrome Prospect Autographs RC Rookie,,BD-000034-sgam0,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","Feb-28-26 19:39:26 PST","Aug-28-26 19:39:26 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227237795600",2025 Bowman Draft ANDREW SALAS #BDC-34 Chrome X-Fractor Miami Marlins,,BD-000045-shdvh,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Mar-01-26 10:40:08 PST","Sep-01-26 10:40:08 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795616",2025 Bowman Draft JACOB REIMER #BDC-188 Chrome Sparkle Refractor New York Mets,,BD-000046-shdvi,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Mar-01-26 10:40:10 PST","Sep-01-26 10:40:10 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795639",2025 Bowman Draft MALCOLM MOORE #BD-191 Sky Blue Border Texas Rangers #/499,,BD-000047-shdvj,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-01-26 10:40:11 PST","Sep-01-26 10:40:11 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795649",2025 Bowman Chrome CORBIN BURNES #94 Geometric Arizona Diamondbacks #/499,,BD-000053-shdvq,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","1","0","Mar-01-26 10:40:12 PST","Sep-01-26 10:40:12 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795669",2025 Bowman Draft CODY BOWKER #BDC-140 Chrome X-Fractor Philadelphia Phillies,,BD-000057-shdvu,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Mar-01-26 10:40:14 PST","Sep-01-26 10:40:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795731",2025 Bowman Draft JUSTIN LAMKIN #BDC-62 Chrome Sparkle Refractor Royals,,BD-000043-shdvf,"1","FIXED_PRICE","USD",7.19,,,7.19,"0","","","Mar-01-26 10:40:17 PST","Sep-01-26 10:40:17 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795757",2025 Bowman Draft TRAVIS SYKORA #BD-137 Sky Blue Border Nationals #/499,,BD-000052-shdvp,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Mar-01-26 10:40:20 PST","Sep-01-26 10:40:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795763",2024 Bowman Draft DAWEL JOSEPH #BDC-170 Chrome Purple Refractor Mariners #/250,,BD-000054-shdvr,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Mar-01-26 10:40:20 PST","Sep-01-26 10:40:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795772",2025 Bowman Draft ARJUN NIMMALA #BDC-35 Chrome Green Refractor Blue Jays #/99,,BD-000062-shdw0,"1","FIXED_PRICE","USD",5.79,,,5.79,"0","1","0","Mar-01-26 10:40:21 PST","Sep-01-26 10:40:21 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227237795938",2023 Bowman AXEL SANCHEZ #BCP-73 Chrome Prospects Refractors Mariners #/499,,BD-000069-shdw8,"1","FIXED_PRICE","USD",4.49,,,4.49,"0","","","Mar-01-26 10:40:23 PST","Sep-01-26 10:40:23 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227239472413",2025 Bowman Draft JOSIAH HARTSHORN #BDC-21 Chrome Chicago Cubs,,BD-000090-skhym,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-02-26 15:14:07 PST","Sep-02-26 15:14:07 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227239472424",2025 Bowman Draft PICO KOHN #BDC-52 Chrome New York Yankees,,BD-000092-skhyr,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-02-26 15:14:08 PST","Sep-02-26 15:14:08 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227239472429",2025 Bowman Draft BILLY CARLSON #BDC-10 Chrome Chicago White Sox,,BD-000094-skhyw,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-02-26 15:14:08 PST","Sep-02-26 15:14:08 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227239472435",2025 Bowman Draft MICHAEL SALINA #BDC-76 Chrome Sparkle Refractor Padres,,BD-000056-shdvt,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Mar-02-26 15:14:09 PST","Sep-02-26 15:14:09 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227240835298",2026 Topps BOBBY WITT JR. #ATT-5 2025 All-Topps Team Royals,,Welcome_to_your_first_stack!-00004-61597,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-03-26 12:54:01 PST","Sep-03-26 12:54:01 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227240835302",2025 Bowman Draft JAKE COOK #BDC-97 Chrome Yellow Refractor /75 1st Prospect,,Welcome_to_your_first_stack!-00003-35539,"1","FIXED_PRICE","USD",31.09,,,31.09,"0","","","Mar-03-26 12:54:02 PST","Sep-03-26 12:54:02 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227240835373",2025 Bowman Draft KYLE LODISE #BDC-144 Chrome Purple Refractor /250 1st Prospect,,Welcome_to_your_first_stack!-00007-16466,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","0","0","Mar-03-26 12:54:08 PST","Sep-03-26 12:54:08 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227240943046",2026 Topps HUNTER BROWN #264 Yellow Holo Foil Houston Astros #/399,,BD-000112-smyda,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Mar-03-26 15:04:40 PST","Sep-03-26 15:04:40 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227240943069",2026 Topps CAL RALEIGH #ATT-1 2025 All Topps Team Seattle Mariners,,BD-000113-smydb,"1","FIXED_PRICE","USD",5.49,,,5.49,"0","","","Mar-03-26 15:04:41 PST","Sep-03-26 15:04:41 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227240943128",2026 Topps RAMÓN URÍAS #343 Gold Houston Astros #/2026,,BD-000118-smydj,"1","FIXED_PRICE","USD",1.5,,,1.5,"0","","","Mar-03-26 15:04:42 PST","Sep-03-26 15:04:42 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241012868",2025-26 Topps Chrome SAPPHIRE DOMANTAS SABONIS #229 Kings Basketball,,RA-106-sn962,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Mar-03-26 16:11:19 PST","Sep-03-26 16:11:19 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241012884",2025-26 Topps Chrome DRAKE POWELL #272 Brooklyn Nets Basketball,,RA-102-sn95x,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Mar-03-26 16:11:20 PST","Sep-03-26 16:11:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241012920",2025-26 Topps Chrome DARIQ WHITEHEAD #91 Pulsar Ref Brooklyn Nets Basketball,,RA-100-sn95v,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-03-26 16:11:22 PST","Sep-03-26 16:11:22 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241012923",2025-26 Topps Chrome DARIO ŠARIĆ #77 Refractor Denver Nuggets Basketball,,RA-101-sn95w,"1","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Mar-03-26 16:11:23 PST","Sep-03-26 16:11:23 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241012956",2025-26 Topps Chrome WALTER CLAYTON JR. #GR-18 Generation Rising Utah Jazz,,RA-99-sn95u,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","0","0","Mar-03-26 16:11:25 PST","Sep-03-26 16:11:25 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241012964",2025-26 Topps Chrome WALTER CLAYTON JR. #268 Utah Jazz Basketball,,RA-98-sn95t,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-03-26 16:11:25 PST","Sep-03-26 16:11:25 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241012973",2025-26 Topps Chrome WALTER CLAYTON JR. #LD-15 Loading ... Utah Jazz Basketball,,RA-97-sn95s,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-03-26 16:11:26 PST","Sep-03-26 16:11:26 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241032532",2025-26 Topps Chrome DWYANE WADE #241 Miami Heat Basketball,,BD-000143-sn968,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Mar-03-26 16:38:48 PST","Sep-03-26 16:38:48 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241208444",2025 Bowman Draft SAMMY STAFURA #BDC-187 Chrome Refractor Pittsburgh Pirates,,BD-000150-snm10,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-03-26 18:51:50 PST","Sep-03-26 18:51:50 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241208530",2025 Bowman Draft LANDON HARMON #BDC-44 Chrome Refractor Washington Nationals,,BD-000152-snm13,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-03-26 18:51:53 PST","Sep-03-26 18:51:53 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241208544",2025 Bowman Draft YOHANDY MORALES #BDC-177 Chrome Refractor Washington Nationals,,BD-000153-snm15,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-03-26 18:51:53 PST","Sep-03-26 18:51:53 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241208586",2025 Bowman Draft TRAVIS SYKORA #BDC-137 Chrome Refractor Washington Nationals,,BD-000154-snm17,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Mar-03-26 18:51:55 PST","Sep-03-26 18:51:55 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241208642",2025 Bowman Draft LUKE DICKERSON #BDC-61 Chrome Refractor Washington Nationals,,BD-000156-snm1b,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-03-26 18:51:56 PST","Sep-03-26 18:51:56 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227241208683",2025 Bowman Draft ETHAN PETRY #BDC-151 Chrome Refractor Washington Nationals,,BD-000157-snm1d,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Mar-03-26 18:51:57 PST","Sep-03-26 18:51:57 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227242367799",2025-26 Topps Chrome DRAYMOND Green #234 Warriors Basketball,,RA-203,"1","FIXED_PRICE","USD",1.25,,,1.25,"0","","","Mar-04-26 15:00:53 PST","Sep-04-26 15:00:53 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242367855",2025-26 Topps Chrome PELLE LARSSON #189 Aqua Refractor 175/199 Heat Basketball,,RA-210,"1","FIXED_PRICE","USD",5.99,,,5.99,"0","","","Mar-04-26 15:01:00 PST","Sep-04-26 15:01:00 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242367923",2025-26 Topps Chrome BRONNY JAMES JR. #182 Lakers Basketball,,RA-208,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-04-26 15:01:07 PST","Sep-04-26 15:01:07 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242367928",2025-26 Topps Chrome BRANDON CLARKE #133 Refractor Grizzlies Basketball,,RA-207,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-04-26 15:01:08 PST","Sep-04-26 15:01:08 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242367991",2025-26 Topps Chrome CEDRIC COWARD #261 RC Grizzlies Rookie Basketball,,RA-209,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-04-26 15:01:14 PST","Sep-04-26 15:01:14 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242368094",2025-26 Topps Chrome KHRIS MIDDLETON #204 Refractor Wizards Basketball,,RA-205,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-04-26 15:01:20 PST","Sep-04-26 15:01:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242368110",2025-26 Topps Chrome KAWHI LEONARD #TT-8 Tall Tales Clippers Basketball,,RA-204,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-04-26 15:01:22 PST","Sep-04-26 15:01:22 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242376880",2026 Topps CAL RALEIGH #ATT-1 2025 All-Topps Team Mariners,,BE-00016-30567,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-04-26 15:14:25 PST","Sep-04-26 15:14:25 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242376881",2026 Topps JULIO RODRIGUEZ #ATT-8 2025 All-Topps Team Mariners,,BE-00004-44752,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Mar-04-26 15:14:25 PST","Sep-04-26 15:14:25 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242376936",2026 Topps AARON JUDGE #ATT-6 2025 All-Topps Team Yankees,,BE-00003-08495,"1","FIXED_PRICE","USD",5.49,,,5.49,"0","","","Mar-04-26 15:14:31 PST","Sep-04-26 15:14:31 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242377004",2026 Topps RYAN MCMAHON #248 Green Rainbow Foil 30/99 Yankees,,BE-00014-01369,"1","FIXED_PRICE","USD",18.49,,,18.49,"0","","","Mar-04-26 15:14:39 PST","Sep-04-26 15:14:39 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227242377049",2026 Topps KENEDY CORONA #145 Rainbow Foil RC Astros Rookie,,BE-00013-34096,"1","FIXED_PRICE","USD",3.49,,,3.49,"0","","","Mar-04-26 15:14:45 PST","Sep-04-26 15:14:45 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227243818584",2026 Topps CAL RALEIGH #MLM-CR Major League Material MEM Mariners,,BE-00017,"1","FIXED_PRICE","USD",8.09,,,8.09,"0","","","Mar-05-26 13:50:56 PST","Sep-05-26 13:50:56 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227243818641",2026 Topps CARLOS CORREA #MLM-CCO Major League Material MEM Astros,,BE-00018,"1","FIXED_PRICE","USD",6.49,,,6.49,"0","","","Mar-05-26 13:51:01 PST","Sep-05-26 13:51:01 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227248077744",2025 Bowman AROON ESCOBAR #BCP-65 Chrome Prospects Mega Box Refractor Phillies,,BE-00010-59357,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-08-26 20:01:59 PDT","Sep-08-26 20:01:59 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227248077991",2025 Topps HUNTER GREENE #T90C-113 1990 Baseball Chrome Silver Mojo Pack Reds,,BE-00009-88624,"1","FIXED_PRICE","USD",2.99,,,2.99,"0","","","Mar-08-26 20:02:30 PDT","Sep-08-26 20:02:30 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227248078064",2011 Bowman Draft PICKS & Prospects Francisco Lindor #BDPP53 Indians,,BE-00005-06978,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Mar-08-26 20:02:43 PDT","Sep-08-26 20:02:43 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227248078121",2025 Bowman KYLE DEBARGE #BCP-139 Chrome 1st Prospect Twins RC Rookie,,BE-00008-46555,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-08-26 20:02:46 PDT","Sep-08-26 20:02:46 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227248079056",2025 Topps ZACH NETO #SS-43 Summer Superstars Angels,,Whatnot_bb_030826-00011-029332,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Mar-08-26 20:04:20 PDT","Sep-08-26 20:04:20 PDT","Trading Card Singles","261328","","","Ungraded","","","","Excellent","","US","","",""
"227249254812",2025 Bowman Draft WALKER JANEK #BD-45 Gold Border Houston Astros #/50,,BD-000200-t4cyn,"1","FIXED_PRICE","USD",16.59,,,16.59,"0","","","Mar-09-26 18:38:15 PDT","Sep-09-26 18:38:15 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227249254837",2025 Bowman Draft MAX BELYEU #BDC-5 Chrome Yellow Geometric Rockies #/75,,BD-000206-t4cyv,"1","FIXED_PRICE","USD",25.39,,,25.39,"0","0","0","Mar-09-26 18:38:16 PDT","Sep-09-26 18:38:16 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227249254903",2025 Bowman Draft MITCH VOIT #BDC-71 Chrome Sky Blue Refractor New York Mets,,BD-000214-t4cz3,"1","FIXED_PRICE","USD",5.49,,,5.49,"0","1","0","Mar-09-26 18:38:21 PDT","Sep-09-26 18:38:21 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
"227249254914",2025 Bowman Draft LUKE DICKERSON #BDC-61 Chrome X-Fractor Washington Nationals,,BD-000215-t4cz4,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Mar-09-26 18:38:21 PDT","Sep-09-26 18:38:21 PDT","Trading Card Singles","261328","","","Ungraded","","","","Near mint or better","","US","","",""
